Account ID,Account Name,Package,Segment,Active paying account,HQ type,Agent Category,Agent Name,Agent Active,Agent Created At,Agent Updated At
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,OWNER_RELATIONS,Owner payment details collector,false,"Jul 13, 2026, 10:10:30 PM","Jul 13, 2026, 10:10:50 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 10:10:16 PM","Jul 13, 2026, 10:10:16 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,ACCOUNTING,Monthly cancelled reservations,true,"Jul 13, 2026, 10:10:02 PM","Jul 13, 2026, 10:10:02 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 10:09:52 PM","Jul 13, 2026, 10:09:52 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,OPERATIONS,Daily task coverage board,true,"Jul 13, 2026, 10:09:46 PM","Jul 13, 2026, 10:09:46 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 10:09:27 PM","Jul 13, 2026, 10:09:27 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 10:09:20 PM","Jul 13, 2026, 10:09:20 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,ACCOUNTING,Advance deposit checker,true,"Jul 13, 2026, 10:09:03 PM","Jul 13, 2026, 10:09:03 PM"
6566138da6aaa15054eb403a,Aval Property Experience LLC,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 13, 2026, 10:08:43 PM","Jul 13, 2026, 10:08:43 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 9:02:28 PM","Jul 13, 2026, 9:02:28 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,FINANCE,Tax Configuration Audit,true,"Jul 13, 2026, 9:00:39 PM","Jul 13, 2026, 9:00:39 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 9:00:14 PM","Jul 13, 2026, 9:00:14 PM"
605dc8bcc124b6002cbc9e89,Liiiving,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 8:53:09 PM","Jul 13, 2026, 8:53:09 PM"
605dc8bcc124b6002cbc9e89,Liiiving,pro,Mid-Market,true,,OPERATIONS,Translation gap filler,true,"Jul 13, 2026, 8:52:47 PM","Jul 13, 2026, 8:52:47 PM"
605dc8bcc124b6002cbc9e89,Liiiving,pro,Mid-Market,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 8:52:02 PM","Jul 13, 2026, 8:52:02 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 13, 2026, 8:43:31 PM","Jul 13, 2026, 8:43:31 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 8:42:52 PM","Jul 13, 2026, 8:42:52 PM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,false,"Jul 13, 2026, 8:42:39 PM","Jul 14, 2026, 12:22:53 AM"
667045cceba67e5ba8a581db,CoolBnBs,pro,Mid-Market,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 8:42:06 PM","Jul 13, 2026, 8:42:06 PM"
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,pro,Mid-Market,true,hq_child,OPERATIONS,Check-in readiness,true,"Jul 13, 2026, 8:14:37 PM","Jul 13, 2026, 8:14:37 PM"
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,pro,Mid-Market,true,hq_child,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 8:14:24 PM","Jul 13, 2026, 8:14:24 PM"
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,pro,Mid-Market,true,hq_child,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 8:12:36 PM","Jul 13, 2026, 8:12:36 PM"
693ad7571efcceb4712e31bc,Homebelike Inc,pro,Mid-Market,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 8:12:21 PM","Jul 13, 2026, 8:12:21 PM"
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,pro,Mid-Market,true,hq_child,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 8:12:18 PM","Jul 13, 2026, 8:12:18 PM"
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,pro,Mid-Market,true,hq_child,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 8:12:01 PM","Jul 13, 2026, 8:12:01 PM"
693ad7571efcceb4712e31bc,Homebelike Inc,pro,Mid-Market,true,,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 7:55:37 PM","Jul 13, 2026, 7:55:37 PM"
693ad7571efcceb4712e31bc,Homebelike Inc,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 7:55:27 PM","Jul 13, 2026, 7:55:27 PM"
693ad7571efcceb4712e31bc,Homebelike Inc,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 13, 2026, 7:54:29 PM","Jul 13, 2026, 7:54:29 PM"
66437bd7edfdf84f83ebd3ef,Franklin Suites South Beach,pro,Mid-Market,true,,OPERATIONS,Reservation handoff brief,true,"Jul 13, 2026, 6:51:10 PM","Jul 13, 2026, 6:51:10 PM"
66437bd7edfdf84f83ebd3ef,Franklin Suites South Beach,pro,Mid-Market,true,,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 6:50:05 PM","Jul 13, 2026, 6:50:05 PM"
66437bd7edfdf84f83ebd3ef,Franklin Suites South Beach,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 6:49:25 PM","Jul 13, 2026, 6:49:25 PM"
64d67002752b5efdc3216c49,Beach Weekend,pro,SME,true,,FINANCE,Unpaid reservation tracker,true,"Jul 13, 2026, 5:42:08 PM","Jul 13, 2026, 5:42:08 PM"
67fd56ef56bac59fb2d49fe0,Dorsen Stay,pro,Mid-Market,true,hq_child,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 5:18:36 PM","Jul 13, 2026, 5:18:36 PM"
68d6e9bc455d7fda436118d3,BUHO Property,pro,SMB,true,,OPERATIONS,Check-in readiness,false,"Jul 13, 2026, 5:01:33 PM","Jul 13, 2026, 5:01:47 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,FINANCE,Unpaid reservation tracker,true,"Jul 13, 2026, 4:50:49 PM","Jul 13, 2026, 4:50:49 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,FINANCE,Security deposit extender,true,"Jul 13, 2026, 4:50:46 PM","Jul 13, 2026, 4:50:46 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 4:50:43 PM","Jul 13, 2026, 4:50:43 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,ACCOUNTING,Advance deposit checker,true,"Jul 13, 2026, 4:50:36 PM","Jul 13, 2026, 4:50:36 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,ACCOUNTING,Monthly cancelled reservations,true,"Jul 13, 2026, 4:50:32 PM","Jul 13, 2026, 4:50:32 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,FINANCE,Tax Configuration Audit,true,"Jul 13, 2026, 4:47:41 PM","Jul 13, 2026, 4:47:41 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 4:45:45 PM","Jul 13, 2026, 4:45:45 PM"
67ab756274bbea4a11fa70fd,PMI Home Team,pro,SMB,true,hq_child,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 4:45:10 PM","Jul 13, 2026, 4:45:10 PM"
671facea217e6427c3ae8e62,KRG Vacation Rentals,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 4:19:49 PM","Jul 13, 2026, 4:19:49 PM"
671facea217e6427c3ae8e62,KRG Vacation Rentals,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 13, 2026, 4:19:29 PM","Jul 13, 2026, 4:19:29 PM"
671facea217e6427c3ae8e62,KRG Vacation Rentals,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 4:18:14 PM","Jul 13, 2026, 4:18:14 PM"
697a2cee97c71aa6720b0d44,Mountain Laurel Chalets,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 2:54:46 PM","Jul 13, 2026, 2:54:46 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Stay status reconciler,true,"Jul 13, 2026, 1:35:19 PM","Jul 13, 2026, 1:35:19 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 13, 2026, 1:35:11 PM","Jul 13, 2026, 1:35:11 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 13, 2026, 1:34:57 PM","Jul 13, 2026, 1:34:57 PM"
67f3e2c2c3c7926782f6fd63,Miami Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 1:34:55 PM","Jul 13, 2026, 1:34:55 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 1:34:27 PM","Jul 13, 2026, 1:34:27 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Maintenance tracker,true,"Jul 13, 2026, 1:33:52 PM","Jul 13, 2026, 1:33:52 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 1:33:45 PM","Jul 13, 2026, 1:33:45 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 1:33:36 PM","Jul 13, 2026, 1:33:36 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 1:33:16 PM","Jul 13, 2026, 1:33:16 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 1:32:41 PM","Jul 13, 2026, 1:32:41 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 1:32:33 PM","Jul 13, 2026, 1:32:33 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 1:32:22 PM","Jul 13, 2026, 1:32:22 PM"
6a01de4424db941f82ec00fd,Vit Vosecek,pro,Mid-Market,true,,OPERATIONS,Review to task dispatcher,true,"Jul 13, 2026, 1:31:05 PM","Jul 13, 2026, 1:31:05 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,FINANCE,Security deposit extender,true,"Jul 13, 2026, 12:58:19 PM","Jul 13, 2026, 12:58:19 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Weekly Operation Brief,true,"Jul 13, 2026, 12:56:33 PM","Jul 13, 2026, 12:56:33 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,FINANCE,Unpaid reservation tracker,true,"Jul 13, 2026, 12:56:01 PM","Jul 13, 2026, 12:56:01 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Translation gap filler,true,"Jul 13, 2026, 12:55:26 PM","Jul 13, 2026, 12:55:26 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Team access review,true,"Jul 13, 2026, 12:54:59 PM","Jul 13, 2026, 12:54:59 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 13, 2026, 12:53:48 PM","Jul 13, 2026, 12:53:48 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 13, 2026, 12:53:29 PM","Jul 13, 2026, 12:53:29 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Review to task dispatcher,true,"Jul 13, 2026, 12:53:11 PM","Jul 13, 2026, 12:53:11 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 12:52:45 PM","Jul 13, 2026, 12:52:45 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Reservation handoff brief,true,"Jul 13, 2026, 12:52:24 PM","Jul 13, 2026, 12:52:24 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Reservation duplicate detector,true,"Jul 13, 2026, 12:52:03 PM","Jul 13, 2026, 12:52:03 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 12:51:16 PM","Jul 13, 2026, 12:51:16 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,ACCOUNTING,Monthly cancelled reservations,true,"Jul 13, 2026, 12:51:02 PM","Jul 13, 2026, 12:51:02 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 12:49:31 PM","Jul 13, 2026, 12:49:31 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 12:49:16 PM","Jul 13, 2026, 12:49:16 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 13, 2026, 12:47:42 PM","Jul 13, 2026, 12:47:42 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 12:47:28 PM","Jul 13, 2026, 12:47:28 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 12:47:19 PM","Jul 13, 2026, 12:47:19 PM"
5e86008f3b57e50029c6f7a3,COASTAWAYS,pro,Mid-Market,true,,ACCOUNTING,Advance deposit checker,true,"Jul 13, 2026, 12:46:56 PM","Jul 13, 2026, 12:46:56 PM"
6847199ce163651ced70b388,PMI Southwest Florida,pro,Mid-Market,true,hq_child,OPERATIONS,Weekly Operation Brief,true,"Jul 13, 2026, 12:30:23 PM","Jul 13, 2026, 12:30:23 PM"
6847199ce163651ced70b388,PMI Southwest Florida,pro,Mid-Market,true,hq_child,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 12:30:03 PM","Jul 13, 2026, 12:30:03 PM"
6847199ce163651ced70b388,PMI Southwest Florida,pro,Mid-Market,true,hq_child,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 12:29:49 PM","Jul 13, 2026, 12:29:49 PM"
6847199ce163651ced70b388,PMI Southwest Florida,pro,Mid-Market,true,hq_child,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 12:29:20 PM","Jul 13, 2026, 12:29:20 PM"
6847199ce163651ced70b388,PMI Southwest Florida,pro,Mid-Market,true,hq_child,ACCOUNTING,Advance deposit checker,true,"Jul 13, 2026, 12:28:57 PM","Jul 13, 2026, 12:28:57 PM"
5dc4724781b892001fd17fdc,Cyclinn,pro,SME,true,,COMMUNICATIONS,Review response drafter,true,"Jul 13, 2026, 12:27:01 PM","Jul 13, 2026, 12:27:01 PM"
5dc4724781b892001fd17fdc,Cyclinn,pro,SME,true,,OPERATIONS,Reservation duplicate detector,true,"Jul 13, 2026, 12:26:15 PM","Jul 13, 2026, 12:26:15 PM"
5dc4724781b892001fd17fdc,Cyclinn,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 12:25:40 PM","Jul 13, 2026, 12:25:40 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Weekly Operation Brief,true,"Jul 13, 2026, 12:17:51 PM","Jul 13, 2026, 12:17:51 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 13, 2026, 12:16:59 PM","Jul 13, 2026, 12:16:59 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,FINANCE,Fee configuration detector,true,"Jul 13, 2026, 12:14:00 PM","Jul 13, 2026, 12:14:00 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 13, 2026, 12:13:54 PM","Jul 13, 2026, 12:13:54 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,FINANCE,Security deposit extender,true,"Jul 13, 2026, 12:13:13 PM","Jul 13, 2026, 12:13:13 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 13, 2026, 12:12:58 PM","Jul 13, 2026, 12:12:58 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 12:12:49 PM","Jul 13, 2026, 12:12:49 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Check-in readiness,true,"Jul 13, 2026, 12:12:43 PM","Jul 13, 2026, 12:12:43 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 13, 2026, 12:12:35 PM","Jul 13, 2026, 12:12:35 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,OPERATIONS,Amenity gap detector,true,"Jul 13, 2026, 12:12:29 PM","Jul 13, 2026, 12:12:29 PM"
68af6c6fc3307ffd38a1c2b6,Stay Hospitality,pro,SME,true,,ACCOUNTING,Advance deposit checker,true,"Jul 13, 2026, 12:12:22 PM","Jul 13, 2026, 12:12:22 PM"
665046f77fe2c5eeeb5cac66,Unik Vacation,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 13, 2026, 11:06:36 AM","Jul 13, 2026, 11:06:36 AM"
6894940b8fa2976c485f6a7b,ACP Property Management,pro,SMB,true,,OPERATIONS,Weekly Operation Brief,true,"Jul 13, 2026, 11:04:04 AM","Jul 13, 2026, 11:04:04 AM"
6894940b8fa2976c485f6a7b,ACP Property Management,pro,SMB,true,,OPERATIONS,Translation gap filler,true,"Jul 13, 2026, 11:03:49 AM","Jul 13, 2026, 11:03:49 AM"
6894940b8fa2976c485f6a7b,ACP Property Management,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 13, 2026, 11:03:00 AM","Jul 13, 2026, 11:03:00 AM"
